session_id,TooFast,WhiteBlackBIATGood,WhiteBlackBIATBad,WhiteAsianBIATGood,WhiteAsianBIATBad,WhiteHispanicBIATGood,WhiteHispanicBIATBad,BJWAgg,GBDAgg,PDAgg,SLBAgg,Conservatism,ExplicitPref,Age,CountryCit,Ethnicity,EthnicityBinary,Gender,Race,RaceMulti
8799646,.564608134920635, , , , ,.17223502756841,.875852739111272, , , , ,3, ,17,1,1,1,2,7,.
8799652,.00793650793650794,-.388379581715021,-.438458152648059, , , , , ,1.75, ,2.41666666666667,2,0,24,1,2,2,2,5,.
8799653, , , , , , , ,3.85, ,2.66666666666667, , ,0, , , , , , ,.
8799681, , , , , , , , , , , ,4, ,59,74,2,2,2,6,.
8799688, , , , , , , , ,1.5, ,3.5,3,1,28,1,2,2,1, ,.
8799691, , , , , , , , ,2, ,4.66666666666667,2,1,16,1,2,2,2, ,.
8799703, , , , , , , ,4.2, ,2.83333333333333, ,5,0,18,1,2,2,2,6,.
8799723,0, , ,.0662418674524447,-.0706522555898764, , ,4.55, ,3.66666666666667, ,5,0,26,1,2,2,2,6,.
8799741,0, , ,.32379446525888,.0160406484802975, , ,3.35, ,2.66666666666667, ,1,0,39,1,2,2,2,6,.
8799747, , , , , , , , , , , ,1, ,61,1,2,2,1,6,.
8799768,0, , ,.254977804506549,.410157605518486, , ,5.05, ,3.16666666666667, ,6,2,22,1,2,2,1,6,.
8799776,.015625,-.0434511183435171,.442044986701175, , , , ,3.8, ,4.83333333333333, ,4,0,20,1,2,2,2,5,.
8799785,0,-.384661597784563,-.24715086550241, , , , , ,1.125, ,1.5,1,0,60,1,2,2,1,6,.
8799796, , , , , , , , , , , , , ,24, , , ,2, ,.
8799833, , , , , , , , ,1.25, ,2.5,3,0,61,74,2,2,2,6,.
8799895,.0078125,.886547161527688,.0653984189922929, , , , , ,2.875, ,3.66666666666667,3,2,19,1,2,2,2,6,.
8799943,0,.0595057182711444,.853985285590327, , , , ,3.95, ,3.66666666666667, ,4,0,25,225, , ,2,6,.
8799975,0, , ,-1.12744469216143,-.271788206850195, , , ,2.875, ,3.33333333333333,4,0,25,1,3,2,1,7,.
8799993,0, , , , ,.201134615082697,.372017088871216, ,2.75, ,2.75,4,0,20,173,3,2,2,6,.
8800018,0,-.184581183599365,-.711648143523987, , , , ,4.3, ,2.83333333333333, ,5,2,55,225,2,2,1,6,.
8800027,0, , , , ,-.483708764552659,.403181929809423, ,1.25, ,1.58333333333333,1,0,29,1,2,2,2,6,.
8800033, , , , , , , , ,2.125, ,2.25,5,0,43,74,2,2,1,6,.
8800035,.015625, , ,-.18995199455502,.125011374080519, , , , , ,3.91666666666667,6, ,23,225,2,2,1,6,.
8800054, , , , , , , , , , , ,1, ,20,1,2,2,1,8,"""[3,6]"""
8800055, , , , , , , , , , , ,2, ,22,139,1,1,2,7,.
8800074,0,-1.11153716738684,.727021170650085, , , , , ,1, ,1.5,1,-3,49,1,2,2,2,5,.
8800084,.40625, , , , , , , , , , ,4, ,18,1,1,1,2,6,.
8800116,0, , , , ,.108943772412858,-.373635669574341,4, ,3, ,5,0,47,1,1,1,2,8,"""[1,5,6]"""
8800117,.0394345238095238, , ,.190365362437782,.982605845091822, , , ,1.625, ,5.16666666666667,4,0,25,1, , ,2, ,.
8800124, , , , , , , , , , , ,4, ,24,31,1,1,1,8,[3]
8800129,0, , ,.776356881035986,.662659723075378, , , ,3.125, ,3.66666666666667,6,0,22,225,2,2,2,6,.
8800138, , , , , , , , , , , ,5, ,22,1,2,2,1,6,.
8800148, , , , , , , , , , , ,5, ,22,1,2,2,1,6,.
8800165,0, , , , ,-.483852192908084,.472450470692907, ,1, ,1.08333333333333,1,-1,32,1,2,2,2,6,.
8800173,0, , ,-.0993464012640111,-.0488477534786806, , , , , , , , ,20, , , , , , 
8800176, , , , , , , , , , , ,4, ,27,75,2,2,2,6,.
8800177, , , , , , , , , , , ,2, ,26,1,2,2,2,6,.
8800180,0, , , , ,.868907681431651,.55974461236344, ,2.125, ,2.5,2,0,40,74,2,2,1,6,.
8800205, , , , , , , , , , , ,1, ,45,74,2,2,2,6,.
8800237, , , , , , , , , , , ,1, ,49,1,3,2,2,6,.
8800242,0, , ,.0452101052549911,.368587374913782, , ,4.8, ,3.5, ,4,0,24,225, , ,1,8,"""[5,6]"""
8800255, , , , , , , , , , , ,4, ,38,1,3,2,2,5,.
8800257,0, , ,.594566797217205,.489703425058101, , , ,1.375, ,2.25,1,0,29,39,2,2,2,6,.
8800281, , , , , , , , , , , ,4, ,27,225,2,2,1,6,.
8800297, , , , , , , , , , , ,6, ,68,1, , ,1,6,.
8800304,0, , , , ,-.334962034199474,.309015194852143,4.85, ,2.83333333333333, ,2,0,22,225,2,2,1,6,.
8800320,0, , ,.147808368347135,.384954595101674, , , ,1.375, ,5,6,0,39,1,2,2,2,6,.
8800335, , , , , , , ,3.65, , , ,3, ,25,1,2,2,1,7,.
8800348,.0078125, , , , ,.744158084891371,.63321210827939, ,1.625, ,3.33333333333333,3,0,18,1,1,1,1,6,.
8800352, , , , , , , , , , , ,4, ,20,45,3,2,2,2,.
8800378, , , , , , , , , , , ,2, ,23,153,2,2,1,6,.
8800381,.953125, , , , , ,-.439701076025309, ,2.375, ,3.75,5,0,16,39,3,2,1,6,.
8800388, , , , , , , ,4, , , , , , , , , , , ,.
8800401,0,-.0471485952638128,-.460580581383983, , , , , , ,2.83333333333333, , ,0, , , , , , ,.
8800402, , , , , , , , , , , ,1, ,35,14,2,2,2,6,.
8800404,0, , , , ,.230561811232418,.337123193647329,4.25, ,2.66666666666667, , ,0, , , , , , ,.
8800457,.0625,.392177324344132,-1.12726740583816, , , , ,3.7, ,3.16666666666667, ,2,-3,17,1,2,2,1,3,.
8800485,.0078125, , ,.324975890756842,.809359376130452, , , , ,2.16666666666667, ,1,0,17,1,2,2,1,6,.
8800496,.104166666666667, , , , ,-.133254504491634, , , , , ,1, ,16,82,2,2,2,6,.
8800503,0, , , , ,.155974311450015,-.650949870105994,4.65, ,4, ,6,1,22,1,2,2,1,6,.
8800514, , , , , , , , , , , ,2, ,54,1,2,2,1, ,.
8800516, , , , , , , , , , , ,6, ,57,1,2,2,1,6,.
8800541, , , , , , , , ,1.375, , ,4,0,46,39,2,2,2,2,.
8800550,.3671875, , ,1.02876845693772,.401736192642176, , , ,3.25, ,4.25,4,0,26,45,3,2,1,2,.
8800566,0, , , , ,-.655328758517891, , , , , ,2, ,18,1,1,1,1,7,.
8800568,0,-.414327688271234,.459005523141075, , , , , ,2.375, ,1.58333333333333,3,2,21,1,2,2,2,6,.
8800569,0, , , , ,.855505144796113,.695624299325283, ,4.25, ,2.08333333333333,4,2, ,1,2,2,1, ,.
8800584,0, , , , ,-.03315907530854,.528146005621125, ,2.125, , , ,1, ,1, , ,2, ,.
8800660,0,1.18309157255583,-.370810899165616, , , , ,4.75, ,2.5, ,6,0,26,1,2,2,1,6,.
8800665, , , , , , , , , , , , , , , , , , , ,.
8800666,0, , , , ,.809193127089854,.121564590286719, ,1.875, ,3.58333333333333,4,1,29,225,2,2,2,6,.
8800668,0,1.01111637352776,.868409367593461, , , , , ,4.25, ,4.5,6,1,15,1,2,2,1,6,.
8800677,0, , ,.247923472504704,.682025346112274, , ,3.95, ,2.5, ,4,0,60,1,2,2,2,6,.
8800689,0, , , , ,.256837071133326,.0784462502023495,3.25, ,3, ,1,-2,32,1,1,1,2,8,"""[1,3,6]"""
8800696, , , , , , , , , , , ,5, ,62,1,2,2,1,6,.
8800707,.03125, , ,-.123483120885501,.250044812469156, , , ,2, ,4.33333333333333,5,0,27,1,2,2,2,6,.
8800725,.015625, , , , ,.233122834253683,.414421407832322,4.4, ,3.33333333333333, ,4,0,33,1,2,2,1,6,.
8800740,0, , , , , ,.291201697412866, , , , ,4, ,15,1,1,1,1,6,.
8800742,0, , ,-.417200145700686,-.111617089135219, , , ,1, ,3.58333333333333,5,0, ,1,2,2,2,8,[]
8800758,0,-.386162113861335, , , , , , ,1.75, ,3.5,6,0,59,1,2,2,2,5,.
8800794, , , , , , , , ,3.125, , ,6,2, ,1,2,2,2, ,.
8800861,0, , , , ,.565283147988491,1.01700646826285, , ,1.83333333333333, ,6,2,43,1,2,2,2,6,.
8800916, , , , , , , , , , , ,5, ,20,1,2,2,2,6,.
8800926, , , , , , , , , , , ,2, ,24,1,2,2,2,6,.
8800934,0,.310600270880768,.0802726172162475, , , , ,3.15, ,3.83333333333333, , ,2, , , , ,2, ,.
8800944, , , , , , , ,3.8, ,4, ,5,0,16,225,2,2,2,5,.
8800948,0, , , , ,.173821646778075,.364719201664544, ,2.125, ,3.83333333333333,4,0,16,1,1,1,1,8,"""[2,6]"""
8800953,0, , , , ,-.409511152285334,.13496007137926,3.85, ,2, ,4,-1,45,1,2,2,2,6,.
8800954,0,.261411555456962,.347785066481235, , , , , ,2.875, ,3.41666666666667,3,0,21,1,2,2,1,6,.
8800971,0, , , , ,-.604424985800409,.457804273775495,3.7, ,1.16666666666667, ,2,-3,22,1,1,1,2, ,.
8800981,0, , , , ,.526462361903573,.421827955251617,2.9, ,1.16666666666667, ,2,0,28,1,2,2,2,6,.
8800993,0,-.0100699937501119,-.605688387777432, , , , , ,1.75, , ,4,0,28,1,2,2,2,6,.
8801003,0, , , , ,.476501893664407,.838011821863176,4.2, ,3.5, ,4,0,25,31,3,2,1,6,.
8801017,0,.680371561741947,.156457033985487, , , , , ,4.25, ,3.58333333333333,6,0,46,1,2,2,1,6,.
8801029, , , , , , , , , , , ,4, , ,1,3,2,2,5,.
8801037,0, , , , ,.277686784578642,.873484272292466,3.45, ,2.16666666666667, ,2,0,57,1,2,2,2,6,.
8801050,0,-.0856702685570798,.474051482646241, , , , ,3.5, ,3, ,3,-2,18,1,2,2,2,5,.
8801074, , , , , , , , , , , ,2, ,30,1,1,1,2,6,.
8801076, , , , , , , , , , , ,4, ,18,1,1,1,1,6,.
8801078,0, , , , ,-.148712855088502,.155777782698043,3.25, ,2.33333333333333, ,2,-1,21,1,1,1,2,6,.
8801084, , , , , , , , , , , ,1, ,52,225,2,2,2,6,.
8801086, , , , , , , , , , , ,1, ,57,39,2,2,2,6,.
8801099, , , , , , , , , , , ,2, ,14,1,2,2,2,6,.
8801106,.00793650793650794, , ,.110755149651547,.534924369249866, , , ,3.25, ,3,3,0,14,1,2,2,2,6,.
8801126, , , , , , , , , , , ,2, ,27,1,2,2,2,6,.
8801140, , , , , , , , , , , ,4, , ,34,2,2,2,6,.
8801179, , , , , , , ,4.5, ,5.66666666666667, ,6,0,14,1,2,2,1,2,.
8801184, , , , , , , , , , , ,1, ,30, ,1,1,2,8,[6]
8801186, , , , , , , , , ,3.5, ,6,2,14,1,2,2,1,6,.
8801204, , , , , , , , , , , ,2, ,29,1,2,2,1,6,.
8801207, , , , , , , ,3.55, ,2.83333333333333, , ,0,17,1,3,2,2,6,.
8801212, , , , , , , , , , , , , ,17,1,3,2,2,6,.
8801217,0, , , , ,-.883733626118207,-1.07227843995384, ,1, ,2.83333333333333,1,0,40,1,1,1,2,6,.
8801239, , , , , , , , ,1.875, ,2.66666666666667,2,0,35,74,2,2,2,6,.
8801285, , , , , , , , , ,1.66666666666667, ,1,-3, ,1,2,2,2,2,.
8801286, , , , , , , ,2.85, ,1.5, ,1,-2, ,1,2,2,2,2,.
8801287,.0234375, , ,-.492446639509654,.775607666469615, , , ,3, ,1.41666666666667,2,0,50,74,2,2,1,6,.
8801291, , , , , , , , , , , ,5, ,46,200,1,1,1,6,.
8801297, , , , , , , ,4.05, ,4, ,2, ,18,1,2,2,5,6,.
8801298,0,.176621571729902,-.318150526884238, , , , , , ,1.66666666666667, ,1,0,24,1,2,2,2,6,.
8801299, , , , , , , , , , , ,1, ,54,225,2,2,2,6,.
8801304, , , , , , , , , , , ,6, ,39,74,2,2,1,6,.
8801308, , , , , , , , ,1.25, , ,4,-1,23,1,1,1,1, ,.
8801337,0, , ,.434975101665815,-.43717462902706, , , ,1, ,3.08333333333333,1,0,19,39,2,2,1,6,.
8801345, , , , , , , , , , , ,1, ,20,22,3,2,2,6,.
8801350,0, , , , ,.00384196180215512,.668777520182769,3.45, ,2.16666666666667, , ,1,55,153,2,2,5, ,.
8801353,0, , ,.651689526884026,.554153296994455, , , , ,2.66666666666667, ,2,1,52, ,2,2,2,6,.
8801369, , , , , , , , , , , ,3, ,46,225,2,2,2,6,.
8801373, , , , , , , , ,1, ,2.25,3,0,46,225,3,2,2,6,.
8801405, , , , , , , , , , , ,2, ,38,1,2,2,1,6,.
8801411, , , , , , , , , , , , , , , , , , , ,.
8801418, , , , , , , , ,4, ,3.91666666666667, ,-3, , ,2,2,1, ,.
8801421,0, , , , ,.436426302347096,.777285950386913,5.75, ,1.5, ,6,2,49,74,2,2,1,6,.
8801424,0, , , , ,-.705651086973819,-.319380295413417, ,1, , ,2,0,29,1,3,2,1,6,.
8801439,.015625, , , , ,.528312312478418, , , , , ,4, ,15,14,2,2,2,6,.
8801446, , , , , , , , , , , ,4, ,25,1,2,2,1,6,.
8801451,0, , ,.781210875079104,.799706423822272, , ,4.5, ,3, ,3,3,21, ,2,2,1,6,.
8801453, , , , , , , , , , , ,2, ,20,1,2,2,1,6,.
8801460,0,.758532515504585,.0771793330870258, , , , , ,2.25, ,3.16666666666667,4,0,32,1,2,2,1, ,.
8801471,0,-.758256525895917,.225409296063323, , , , , ,1.75, ,4.08333333333333,1,-3,39,1,2,2,2,5,.
8801475, , , , , , , , , , , ,4, ,46,102,3,2,2,7,.
8801479, , , , , , , , , , , ,1, , ,1, , ,2,6,.
8801487,0, , , , ,.218442471782334,.159931210161538,3.6, ,3.5, ,7,0,61,1,2,2,1,6,.
8801489,0, , , , ,.245251634966431,.617086833435166,4.05, ,2.66666666666667, ,2,1,47,1,2,2,2,6,.
8801493,.0234375,-.635377251448303,.0186039376310822, , , , ,3.55, , , ,1,0,17,225,2,2,1, ,.
8801517,.0078125, , , , ,-.169947894823958,.329401028300297,3.3, ,1.66666666666667, ,2,0,24,218,2,2,2,7,.
8801518,0, , , , ,.0188575560122033,-.110699438625074,2.85, ,2, ,3,0,34,74,2,2,2,6,.
8801527,0, , ,.450519874790542, , , , ,2.125, ,3.16666666666667,2,2,30,1,3,2,1,6,.
8801532,0, , , , ,.566074686164743,.573646242607641,4.45, ,3.16666666666667, ,4,0,50,225,2,2,2,6,.
8801550,0,-.453588191849201,.174034004317277, , , , , ,1.125, ,4.25,2,1,28,74,2,2,1,6,.
8801551,0,-.394990816758811, , , , , , ,1, ,4.08333333333333,2,0,65,1,2,2,2,5,.
8801568,.0161290322580645, , , , , ,.89767276570109, , , , ,2, ,61,1,2,2,2,6,.
8801615, , , , , , , , , , , ,4, ,40,82,2,2,2,6,.
8801635,.015625, , ,-.320236669647485,.531016621434745, , , ,1.25, ,1.33333333333333,1,0,23,1,2,2,1,6,.
8801643, , , , , , , , , , , , , ,26, , , ,2, ,.
8801649, , , , , , , , , , , ,2, ,35,74,2,2,2,6,.
8801694,0, , ,-.9157280488125,.542829831764155, , ,3.1, ,2.16666666666667, ,2,0,65,1,2,2,2,6,.
8801699,0, , , , ,-.136634304749628,.317293106812749,3.35, ,1, ,2,0,24,169,1,1,1,7,.
8801721,0, , , , ,.615163915388987,.573969473600716,3.95, ,1.66666666666667, ,4,1,20,1,2,2,2,6,.
8801722,0, , ,-1.34009096772801,-.619962151651701, , , ,1.75, ,2.5,1,1,23,1, , ,2,8,"""[5,6]"""
8801730,0,-.120047854773278,.0590338407712725, , , , , ,2.375, ,3.91666666666667,4,0,49,1,2,2,2,6,.
8801733,.0078125, , , , ,1.08447865829154,.229513878247541, , ,3.83333333333333, ,2,0,14,1,1,1,2,7,.
8801738,0, , , , ,-.0948942222526601,-.962599651512646,3.1, ,1.5, ,2,0,15,11,1,1,2,6,.
8801739,0, , , , ,-.246237554182349,-.116227324977397, ,2.125, ,1.16666666666667,1,-1,60,1,1,1,2,6,.
8801745,0, , ,.263793221039712,.0593147923769724, , ,3.85, ,2.5, ,1,1,22,39,2,2,1,6,.
8801766,0, , ,.562492117807556,1.04613106898522, , , ,1.875, ,4.75,6,0,22,1,2,2,2, ,.
8801777,0, , ,.0439626330048042,.388587836528293, , ,4.05, ,2.83333333333333, ,3,0,22,1,2,2,2,6,.
8801781, , , , , , , , , , , ,3, ,21,1,2,2,2,2,.
8801798, , , , , , , , ,1, ,2.16666666666667,2,1,22,74,2,2,2, ,.
8801808,0, , , , ,-.0456693565213899,.223571166242588, ,2.75, ,3.83333333333333,6,0,53,1,2,2,1,6,.
8801809, , , , , , , , ,2, ,2.08333333333333,1,0,37,225,3,2,2,7,.
8801812,0, , , , ,.321650878653605,-.0834137335289425, ,1.375, ,2.33333333333333,2,0,41,225,2,2,1,6,.
8801826, , , , , , , , , , , ,3, ,40,39,2,2,2,8,[6]
8801828,0, , , , ,.617045749609425,.752018210626015, ,1.5, ,4.75,3,2,27,1,2,2,2,6,.
8801836,0, , , , ,-.588222779271097,-.505724658321308,4.95, ,2.5, ,3,0,40,39,2,2,2,8,[6]
8801839, , , , , , , , , , , ,5, ,24,1,2,2,2,6,.
8801843,0, , , , ,.741563047903376,.544321304694081, ,3.625, ,3.5,4,0,24,1,2,2,2,6,.
8801846,0, , ,-.0714193367375471,.0309906629290978, , , ,1.875, ,2.83333333333333,1,0,23,225,2,2,1,6,.
8801856,.015625, , ,-.719302668720241,.407423953493913, , ,3.4, ,3.16666666666667, ,3,0,21,170,2,2,1, ,.
8801863,0, , ,-.202306672534716,-.249217005609556, , ,3.2, ,1.83333333333333, ,3,0,23,1,2,2,2,6,.
8801868,.0078125,.426600822677309,.272496479636053, , , , , ,1, ,3.83333333333333,5,0,23,1,2,2,2,5,.
8801871,0,-.420142960684046,.198281462892841, , , , , ,1.125, ,1.75,2,0,70,1,3,2,2, ,.
8801875,0,.267759743980676,.389774534056258, , , , , ,2.875, ,2.33333333333333,3,0,15,1,2,2,2,6,.
8801881,0, , , , ,.684835989134705,.709894160015561, ,3.75, ,4.5,6,0,28,1,2,2,1,6,.
8801891,0, , , , ,.614248355897395,.57509666837993, ,4.875, ,1.83333333333333,4,2,21,1,2,2,1,6,.
8801895,0,.751246751819107,.917042308277804, , , , , ,3.75, ,2.91666666666667,4,1,22,1,2,2,2,6,.
8801900,0, , , , ,-.565502852471045,.21917343678387, ,1.5, ,1.58333333333333,1,0,32,1,2,2,2,6,.
8801908,0, , ,-.337362532666298,.415862729531399, , ,4.8, ,1.33333333333333, ,3,0,31,82,2,2,2,6,.
8801933,.015625,-.400313529973013,.238988199981408, , , , , , , , ,4,1, ,82,2,2, ,8,"""[2,6,7]"""
8801936,0, , ,.305938350769203,-.253591219358113, , ,4.75, ,1.16666666666667, ,2,1,24,74,2,2,2,6,.
8801955, , , , , , , , , , , ,2, ,18,59,2,2,1,6,.
8801958,0,-.227165951215047,.573265525303011, , , , , ,2.125, ,4,6,1,28,1,2,2,1,6,.
8801971,0, , ,-.175599896333903,.106846194826584, , ,3.7, ,2.33333333333333, ,3,0,23,97,2,2,1,2,.
8801976,.0234375,-.311750262745872,-.329030098093743, , , , ,3.35, ,2.16666666666667, ,1,1,15,1,2,2,2,3,.
8801984,0,.457200629669446,.278543201690228, , , , ,4.75, ,2.33333333333333, ,4,0,23,1,2,2,2,5,.
8801995,0, , , , , ,.6054217406364, ,2.125, ,2.75,2,0,13,1,1,1,1, ,.
8802006, , , , , , , , , , , ,2, ,25,82,3,2,2,7,.
8802008,0, , , , ,-.434353109229043,.477464382302102,4.05, ,1.66666666666667, ,2,0,33,1,1,1,2, ,.
8802013, , , , , , , , , , , ,2, ,22,104,2,2,2,6,.
8802015,0, , , , ,-.847320345520481,.106658854722533, ,1.625, ,3.08333333333333,2,0,25,82,3,2,2,7,.
8802020,0, , ,-.899380646578218,-.0149870890260011, , , ,1, , ,2,-1,18,1,2,2,2,8,"""[2,3]"""
8802034,0, , , , ,.119099422890338,.152224306091434, , ,3.16666666666667, , ,1,30,1, , ,2, ,.
8802041, , , , , , , ,4, ,2.5, ,6,-1,18,1,2,2,1,6,.
8802042,0,-.65915330278137,.339707469894689, , , , , ,1.25, ,1.08333333333333,1,0,21,1,2,2,5,6,.
8802063,0, , ,.710016110542568,.202375697740771, , , ,2.625, ,3.91666666666667,6,-1,18,1,2,2,1,6,.
8802080,0,.189159297867223,.936495923769094, , , , ,4.3, ,2.83333333333333, ,5,0,24,1,3,2,2,7,.
8802081, , , , , , , , , ,2.16666666666667, ,4,1,14,1,2,2,1,6,.
8802082,0,-.254653074667744,-.534796490851237, , , , , ,1.625, ,2.91666666666667,1,0,48,1,2,2,2,6,.
8802088, , , , , , , , , , , ,4, ,14,1,2,2,1,6,.
8802092,0, , , , ,-.0202849224383904, ,4.2, ,2, ,4,1,14,1,2,2,1,6,.
8802096,0, , , , ,-.769386295138634,.212243516124605,3.65, ,2.33333333333333, ,1,0,17,34,3,2,2,6,.
8802120,.0078125, , , , ,.482246479228024,.0287151180883976,4.15, ,1.16666666666667, ,2,0,19,39,2,2,2,6,.
8802135,.515625, , , , ,.510992821573696, , , , , ,2, ,27,1,1,1,2,8,[6]
8802140,0, , ,-.200131378713235,-.369085913793446, , , ,1.75, ,1.41666666666667,1,0,21,1,2,2,1,6,.
8802141, , , , , , , , ,2.125, ,3.58333333333333,2,1,21,225,2,2,1,6,.
8802142,0, , ,.407769870001999,.00430551862602681, , , ,2.25, ,3.83333333333333,4,0,24,1,2,2,2,6,.
8802147, , , , , , , , , , , ,4, ,28,1,1,1,2,7,.
8802152,.0078125, , ,.899742919121472,.832232497034726, , , ,1, , ,2,1,27,1,2,2,2,8,[6]
8802169, , , , , , , , , , , ,5, ,49,225,2,2,2,6,.
8802185,0, , , , ,-.267504433098962,-.116840032196857,3.45, ,3, ,4,0,31,169,1,1,1,6,.
8802197,0, , , , ,-.0771003124381126,.0626431256511046, ,1.75, ,2.33333333333333,2,0,22,1,2,2,1,6,.
8802202,0,-.180368525800074,.221492862584781, , , , , ,1.875, ,3.41666666666667,3,0,29,1,2,2,2,6,.
8802208, , , , , , , , , , , ,4, ,32,1,2,2,2,6,.
8802209,0, , ,.694721596624795,1.18588518213076, , , ,2.125, ,5.25,5,0,39,1,2,2,1,6,.
8802212,.0234375, , ,.141366346615873,.281193624754514, , ,3.1, ,2.33333333333333, ,1,0,20,1, , ,1,8,"""[1,5,6,7]"""
8802220, , , , , , , , , , , ,1, ,21,1,1,1,2,8,[7]
8802225,.0078125, , , , ,-.116603647265384,.924422680436893, , ,2, ,2,0,19,226,1,1,1,6,.
8802231,0, , , , ,.0813301095218224,-.145235546568728, ,1.125, ,2,1,0,23,1,2,2,2,6,.
8802238, , , , , , , , , , , , , , , , , ,1, ,.
8802240,.0078125, , , , ,.123702060999433,-.283204427206394, , ,4.16666666666667, ,2,-1,21,1,2,2,2,6,.
8802256, , , , , , , , , , , ,3, ,15,225,2,2,2, ,.
8802259, , , , , , , , , , , ,4, ,29,1,3,2,1,6,.
8802262,0, , , , ,-.380298693270705,.261116531613671, ,1, ,1.08333333333333,1,0,23,1,2,2,1,6,.
8802282,0, , ,-.710245591682323,-.57253416284079, , ,3.75, ,4, ,6,1,50,1,2,2,1,6,.
8802292, , , , , , , , , , , ,5, ,21,1,2,2,2,6,.
8802310, , , , , , , , , , , ,4, ,12,1,2,2,2,6,.
8802318, , , , , , , , , , , ,3, ,21,1,1,1,2,8,"""[1,6]"""
8802334,0, , ,.590859007347478,-.0407501597941843, , ,5.9, ,3, ,6,0,51,1,2,2,1,6,.
8802345,0,.883908601655935,-.538253104164143, , , , ,4.5, ,1.5, ,6,0,32,70,2,2,1,5,.
8802346, , , , , , , , , , , ,5, ,34,1,3,2,1,6,.
8802350,0, , ,-.159860487332292,.599479442955333, , , ,1.125, ,4,5,0,34,1,2,2,1,6,.
8802371,0, , ,.150087030988317,-.0435873316482088, , , ,1, ,3.08333333333333,4,0,29,1,2,2,2,6,.
8802375,.015625,.235950709441594,.379775991191392, , , , , ,1.25, ,1.5,1,2, ,1, , ,1, ,.
8802381,0, , ,.246310583956154,.157729047356913, , ,4.4, ,2.16666666666667, ,5,1,56,1,2,2,1,6,.
8802389,.0390625,.119767093062159,.083628803475722, , , , , ,1.125, ,3.25,4,0,21,1,2,2,2,5,.
8802390,0,.250468841576725,-.40673555760569, , , , ,4.25, ,1.33333333333333, ,5,0,32,70,2,2,1,5,.
8802407,0, , ,-.504041021684304,.00399552605187647, , ,3.05, ,1.66666666666667, ,2,-1,57,1,2,2,1,6,.
8802421, , , , , , , , ,2.5, ,2.33333333333333,2,0,73,1,3,2,1,6,.
8802426,0,.236977006641207,.540163378484683, , , , , , , , ,2, ,25,1,2,2,2,6,.
8802428,.015625, , , , ,.955308039287688,.605792561549379, ,2.125, ,3.16666666666667,2,2,25,1,2,2,2,6,.
8802451,0, , ,.06904199160981, , , , , , , ,4, ,39,1,2,2,1,6,.
8802467,0, , , , ,.473071171674857,.184637484809964,2.75, ,1.5, ,3,2,25,1,2,2,2,6,.
8802469, , , , , , , , , , , ,2, , , , , ,2, ,.
8802475,.0078125, , ,.543394270706246,.492635969141606, , , ,1.875, ,2.25,2,1, , , , ,2, ,.
8802478, , , , , , , , , , , ,4, ,19,1,2,2,2, ,.
8802481, , , , , , , , , , , ,1, ,18,1,1,1,1,7,.
8802590, , , , , , , , ,1.625, , ,3,0,21,225,2,2,2,3,.
8802615,0,-.859582400622463,.91630541507789, , , , ,4.35, ,3.16666666666667, ,5,0,36,1,2,2,2,6,.
8802616, , , , , , , , , , , ,2, ,31,139,1,1,2,7,.
8802622,0, , , , ,-.230149941100938,-.0661079948107884, ,2.375, ,2.25,2,-1,31,139,1,1,2,7,.
8802623,.0078125, , ,.350346733117243,.268905662602272, , , ,1.375, ,1.66666666666667,1,0,27,1,2,2,2,6,.
8802634,0, , , , ,.329066941449491,.399194883649341, ,1.875, ,1.83333333333333,4,0,30,1,2,2,2,6,.
8802636,0, , ,-.435915400878588,.421535661056332, , , ,1.625, ,4.08333333333333,5,0,24,1,2,2,2,8,[6]
8802643,0, , , , ,.377391295488232,.477843805532252, ,2.875, ,6.25,6,0,22,225,2,2,1,6,.
8802645,0,.0465130947549568,-.110412140632487, , , , , ,3.75, ,2,4,-1,15,39,2,2,5,6,.
8802672, , , , , , , , , , , ,4, ,45,1, , ,1,6,.
8802688, , , , , , , , ,4.25, ,4,3,1,17,1, , ,1,6,.
8802689, , , , , , , , ,3.5, ,4.83333333333333,6,0,17,1,2,2,1,6,.
8802690, , , , , , , , ,2.875, ,5.25,7,1,16,1,2,2,1,6,.
8802705, , , , , , , , ,1, ,1.5,2,1,38,1,2,2,2,6,.
8802740,.015625,.0176915869824704,.569810548216944, , , , , ,2.875, ,2.33333333333333,1,0,13,1,2,2,2,8,"""[2,6]"""
8802741,0, , , , ,-.166718721722856,-.0794019638007403,3.9, ,2.66666666666667, ,4,0,31,1,1,1,2,7,.
8802746,0,-.653241059419384,-.312896579919155, , , , ,3.2, ,1.5, ,1,0,24,225,2,2,2,6,.
8802748,0,.529938300303394,1.25452445845135, , , , ,4.7, ,3, ,5,0,50,1,2,2,1,6,.
8802793,0,-.782136510472423,.207054641928513, , , , , ,1.25, ,4.08333333333333,3,0,37,1,2,2,2, ,.
8802795, , , , , , , , , , , ,7, ,50, ,2,2,1,6,.
8802799, , , , , , , , , , , ,2, ,23,39,2,2,2,7,.
8802802,0,-.245216032747738,-.0113211830672802, , , , , ,1.375, ,1.83333333333333,2,1,22,39,2,2,2,3,.
8802817, , , , , , , , , , , , , , ,1, , ,2,8, 
8802826,0, , , , ,.0236602348088011,-.0830376160643399,2.2, ,2.5, ,2,-3,23,39,2,2,2,7,.
